@relation numLeft

@attribute feat0 numeric
@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute feat20 numeric
@attribute feat21 numeric
@attribute feat22 numeric
@attribute feat23 numeric
@attribute feat24 numeric
@attribute feat25 numeric
@attribute feat26 numeric
@attribute feat27 numeric
@attribute feat28 numeric
@attribute feat29 numeric
@attribute feat30 numeric
@attribute feat31 numeric
@attribute feat32 numeric
@attribute feat33 numeric
@attribute feat34 numeric
@attribute feat35 numeric
@attribute feat36 numeric
@attribute feat37 numeric
@attribute feat38 numeric
@attribute feat39 numeric
@attribute feat40 numeric
@attribute feat41 numeric
@attribute feat42 numeric
@attribute feat43 numeric
@attribute feat44 numeric
@attribute feat45 numeric
@attribute feat46 numeric
@attribute feat47 numeric
@attribute feat48 numeric
@attribute feat49 numeric
@attribute feat50 numeric
@attribute feat51 numeric
@attribute feat52 numeric
@attribute feat53 numeric
@attribute feat54 numeric
@attribute feat55 numeric
@attribute feat56 numeric
@attribute feat57 numeric
@attribute feat58 numeric
@attribute feat59 numeric
@attribute sign {1,2,3,4,5}

@data
-11.723494,-17.544617,-21.981625,12.278768,-35.55156,-43.510277,27.749207,-42.816757,-55.32361,39.36805,-46.67485,-63.43633,-2.0263386,51.963272,-9.241821,18.854994,19.099945,-27.27351,37.655636,-2.956543,-31.635656,52.24427,-16.66632,-29.65292,-4.9232025,-21.010849,-4.557392,28.959362,-16.077682,-27.88785,29.990282,7.9201355,-23.355854,22.610146,19.890198,-15.40686,3.5888405,-18.789612,12.943554,33.796093,-15.411133,-10.533089,33.537888,8.392715,-9.946671,25.82486,21.035965,-3.733612,14.478533,-14.519302,27.15443,35.542187,-14.481445,5.2421074,35.59075,2.1729584,2.9414406,29.599808,14.95401,7.4454765,1
-11.327602,-13.771408,-24.70788,14.013535,-27.433136,-47.838497,30.552824,-31.615402,-59.69738,42.95282,-33.062134,-67.43338,-1.0347176,52.793,-1.236187,19.488487,22.619537,-23.80897,37.870224,1.0595703,-31.309662,52.12773,-13.133255,-31.240786,-5.081873,-19.977173,-7.8454323,29.530983,-12.557236,-29.376093,30.926178,10.512405,-21.417255,23.53162,21.355347,-11.9999275,2.951746,-20.605728,10.007793,33.868614,-14.283234,-11.883266,33.99445,9.159195,-7.703518,26.3237,20.881561,0.15079117,13.485276,-18.751038,24.986946,35.175415,-15.768234,3.9044914,35.51343,1.0391083,4.15662,29.56461,13.095398,10.384804,1
1.6635704,42.47754,31.346344,19.72934,34.845703,-6.8184853,34.22164,14.787506,-22.522713,41.823647,-3.8335419,-22.094067,7.092312,5.138321,-29.184628,9.698859,-9.920181,-62.80439,12.338956,-18.579605,-81.50511,15.27122,-24.841873,-94.46213,0.6413784,-10.003403,-19.646477,22.26101,-32.122314,-47.214935,38.708385,-43.877472,-60.9553,51.120285,-50.83763,-68.599655,-4.9270744,-21.965073,-5.16951,11.376342,-51.67047,-23.24803,25.023891,-68.63602,-32.889015,35.833282,-79.12067,-38.47236,-6.650669,-31.728561,10.337704,5.1786613,-53.718613,-6.992424,14.77449,-64.436646,-15.69348,24.99792,-72.6694,-22.566349,1
15.121677,3.366745,-26.238243,22.823471,-12.040894,-58.905167,28.163311,-21.134659,-76.806625,32.85061,-27.924484,-88.956764,3.5240927,-10.032608,-19.323334,25.087055,-37.99878,-40.99374,41.014496,-53.969833,-50.413902,52.867226,-64.014114,-54.83661,-7.8364353,-20.477753,-7.26062,8.069761,-51.38005,-23.603401,21.421715,-69.705505,-30.879177,31.967545,-81.34642,-34.228687,2.327794,41.37404,32.748615,26.505579,31.993301,-1.4362869,40.19571,10.329422,-15.657313,43.67711,-9.465546,-14.787253,-15.37175,-29.572006,6.856167,-2.5524912,-53.173813,-7.3723297,7.453202,-65.2596,-13.4125805,17.899662,-74.98003,-17.40227,1
-4.002479,21.827377,47.929607,2.4014277,50.17241,16.358723,8.047099,52.975204,-12.263844,11.246115,42.161728,-28.923748,18.380564,14.622223,-19.411104,31.053637,15.680756,-54.08262,39.129673,15.661591,-73.225494,45.689617,15.076828,-86.35271,6.5637665,-0.1940155,-21.055706,29.102041,-20.339828,-49.390266,45.220543,-33.213837,-62.503273,57.011105,-42.00638,-69.18228,-5.8504853,-14.734329,-16.796894,17.039577,-31.981934,-42.362694,34.18029,-43.34958,-54.36297,46.888157,-51.14427,-60.337696,-14.818626,-29.094513,-9.57695,2.6715574,-38.704605,-32.50224,14.885094,-44.28891,-42.61705,26.97205,-49.23918,-49.612297,1
-1.5130529,20.733643,48.554382,0.8853853,51.18875,18.422928,4.0666494,56.07364,-10.299854,6.4758673,46.592377,-27.878792,16.251574,15.816925,-20.35084,26.293594,18.117538,-55.814995,32.93792,18.836823,-75.48752,38.537674,18.807343,-89.06471,5.0282803,0.49865723,-21.469307,29.490677,-19.739227,-48.09061,46.86345,-32.320526,-59.81217,59.441906,-40.725754,-65.4752,-6.376486,-14.680237,-16.6522,18.651592,-29.086426,-41.972187,37.12815,-38.54677,-53.640636,50.668457,-45.008118,-59.372627,-14.141983,-29.572937,-9.123962,4.484684,-37.52855,-31.786366,17.413216,-42.064865,-41.53005,30.088823,-46.02179,-48.103085,1
2.681525,20.343124,48.668957,2.129146,51.1774,18.834194,2.6719303,56.444702,-9.991867,3.5565412,47.211395,-27.843517,14.255912,16.101791,-21.585798,29.999548,14.266495,-54.94162,40.17167,12.411606,-72.962715,48.124626,10.605988,-85.177,3.087099,0.7049713,-21.827421,26.998358,-19.377975,-49.059788,43.9461,-31.713516,-61.633793,56.232925,-39.924683,-68.15651,-7.73335,-14.600021,-16.139997,17.351768,-27.94226,-41.98117,35.75482,-36.67009,-54.31756,49.213898,-42.63629,-60.736465,-14.689077,-29.611328,-8.074738,3.6321673,-37.43625,-31.029728,16.299034,-41.8275,-41.175262,28.705406,-45.63269,-48.32617,1
1.7116165,19.845734,48.917454,2.4081612,51.27304,19.711117,3.6653142,57.524628,-8.895145,4.7575517,48.598846,-26.89111,15.221885,15.975601,-21.01237,36.920967,0.58854675,-46.629345,50.648735,-9.044998,-58.893753,61.005173,-16.267853,-66.3953,3.732843,0.8309326,-21.721853,26.67015,-19.377762,-49.68904,42.173084,-31.79628,-63.934628,53.247448,-40.159103,-72.20245,-7.5778637,-14.282333,-16.494116,16.297802,-29.164627,-42.63823,33.863327,-38.90181,-55.43173,46.77218,-45.57538,-62.27056,-15.088901,-29.20813,-8.775635,2.7814229,-37.89966,-31.774284,15.108,-42.83287,-42.088512,27.20589,-47.15056,-49.473072,1
2.8706646,18.442902,49.409718,1.758975,50.731323,21.171589,2.193964,58.66513,-7.039154,3.30669,50.847595,-25.542273,13.526927,17.31723,-21.10881,33.316296,3.4402466,-49.03105,46.239746,-5.3752594,-62.703796,56.173767,-12.043747,-71.22113,2.7506628,1.6574707,-21.820864,27.151554,-15.556595,-50.542763,44.298775,-26.311203,-64.247086,56.69621,-33.565216,-71.6375,-7.593559,-14.138687,-16.610239,16.266073,-28.526459,-43.04421,34.11661,-37.80275,-55.785583,47.299377,-44.07846,-62.47698,-14.047623,-29.6362,-9.064251,3.6898391,-36.436142,-32.791286,16.095686,-40.28241,-43.46676,28.325897,-43.63446,-51.12957,1
4.1465306,17.928375,49.508392,5.6125355,51.351868,22.640335,8.81386,60.276337,-5.0920563,11.832717,51.772278,-23.072176,11.762743,18.210999,-21.411274,33.403313,4.9580383,-48.241962,48.047226,-3.7042084,-60.166462,59.36355,-10.273193,-66.836395,1.7164698,2.0646667,-21.891878,27.966356,-13.866882,-49.709206,46.715504,-23.702423,-61.925133,60.238888,-30.22197,-67.88742,-7.634279,-14.272659,-16.476452,17.826307,-27.57457,-41.968857,36.99529,-35.918427,-53.369038,51.062862,-41.418304,-58.82791,-13.015276,-30.15564,-8.89053,6.1110053,-35.57106,-31.883732,19.525803,-38.500153,-41.585693,32.625248,-40.954575,-48.059753,1
4.820182,17.165833,49.717213,5.559823,51.268494,23.685856,8.893984,61.985596,-3.3882637,12.69283,53.839386,-21.386194,9.877451,19.312378,-21.398907,32.788124,7.6332855,-47.9044,48.26721,-0.036254883,-59.44773,60.178005,-5.8490295,-65.775696,0.8092394,2.5973663,-21.88749,28.153269,-11.492111,-49.64475,47.469326,-20.030258,-61.952763,61.326992,-25.631592,-68.07857,-7.3438807,-14.382416,-16.512974,18.867474,-26.719315,-41.728268,38.31275,-34.187973,-53.26664,52.50894,-39.01378,-59.022015,-11.487036,-30.710114,-9.0960655,8.098429,-34.876022,-31.962717,21.602581,-36.95468,-41.75973,34.705738,-38.60089,-48.477646,1
11.515328,24.406464,45.460793,6.678337,54.44156,15.20079,6.5045385,61.51407,-13.24091,9.81832,48.821075,-28.492931,3.3526917,17.024292,-25.013037,25.113419,4.694641,-52.184563,39.69438,-2.4859314,-65.12702,50.946663,-7.604645,-73.05693,-3.4582949,-0.43099976,-21.72887,21.949669,-14.821991,-51.12291,39.807625,-22.77475,-65.79753,52.68334,-27.723297,-74.203674,-8.2859335,-17.228088,-12.884445,14.122829,-28.63414,-41.915367,31.482113,-34.916336,-56.95608,44.49559,-38.712967,-65.56884,-8.916844,-32.685852,-2.9130135,5.405154,-41.72101,-28.153362,16.008356,-45.790802,-40.54987,26.749928,-48.75119,-50.316536,1
16.570436,32.78932,37.947105,19.329504,57.269455,2.814766,25.4094,60.253372,-25.70035,31.68402,46.521225,-38.99602,-2.0131435,12.307846,-27.80125,24.076805,-0.2154541,-50.742973,40.227745,-6.993881,-61.91761,52.19686,-11.645905,-69.044846,-6.835331,-4.5684204,-20.466345,22.002037,-19.96791,-45.920944,40.79743,-28.089325,-59.272835,53.85446,-33.0459,-67.38958,-8.878838,-19.689026,-8.183712,11.996993,-35.18947,-36.449963,28.453587,-43.154755,-51.706722,40.869118,-47.712036,-60.818817,-6.717968,-33.08452,4.2525826,5.454563,-42.702377,-21.884659,14.786665,-46.865524,-35.23548,24.366207,-49.80011,-46.151237,1
17.20579,35.998825,34.60847,19.09628,54.976913,-3.828865,24.308006,53.131332,-32.611023,29.886255,37.767807,-44.33972,-2.090063,9.680176,-28.816168,24.392927,-4.3488464,-50.39576,40.40495,-11.963486,-61.2265,52.147408,-17.213486,-68.31528,-7.03759,-6.3815002,-19.905087,21.82316,-22.622818,-44.803905,40.134766,-31.507614,-58.340622,52.706326,-37.08983,-66.80999,-9.150656,-20.264908,-6.250126,10.079844,-36.81331,-35.083843,26.753117,-44.93875,-50.017464,39.709656,-49.29239,-58.450645,-7.040058,-32.46431,7.369335,4.3622494,-45.413925,-17.653133,14.016497,-50.9451,-30.257341,24.224253,-54.721207,-40.31099,1
