@relation num2

@attribute feat0 numeric
@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute feat20 numeric
@attribute feat21 numeric
@attribute feat22 numeric
@attribute feat23 numeric
@attribute feat24 numeric
@attribute feat25 numeric
@attribute feat26 numeric
@attribute feat27 numeric
@attribute feat28 numeric
@attribute feat29 numeric
@attribute feat30 numeric
@attribute feat31 numeric
@attribute feat32 numeric
@attribute feat33 numeric
@attribute feat34 numeric
@attribute feat35 numeric
@attribute feat36 numeric
@attribute feat37 numeric
@attribute feat38 numeric
@attribute feat39 numeric
@attribute feat40 numeric
@attribute feat41 numeric
@attribute feat42 numeric
@attribute feat43 numeric
@attribute feat44 numeric
@attribute feat45 numeric
@attribute feat46 numeric
@attribute feat47 numeric
@attribute feat48 numeric
@attribute feat49 numeric
@attribute feat50 numeric
@attribute feat51 numeric
@attribute feat52 numeric
@attribute feat53 numeric
@attribute feat54 numeric
@attribute feat55 numeric
@attribute feat56 numeric
@attribute feat57 numeric
@attribute feat58 numeric
@attribute feat59 numeric
@attribute feat60 numeric
@attribute feat61 numeric
@attribute feat62 numeric
@attribute feat63 numeric
@attribute feat64 numeric
@attribute feat65 numeric
@attribute feat66 numeric
@attribute feat67 numeric
@attribute feat68 numeric
@attribute feat69 numeric
@attribute feat70 numeric
@attribute feat71 numeric
@attribute feat72 numeric
@attribute feat73 numeric
@attribute feat74 numeric
@attribute feat75 numeric
@attribute feat76 numeric
@attribute feat77 numeric
@attribute feat78 numeric
@attribute feat79 numeric
@attribute feat80 numeric
@attribute feat81 numeric
@attribute feat82 numeric
@attribute feat83 numeric
@attribute feat84 numeric
@attribute feat85 numeric
@attribute feat86 numeric
@attribute feat87 numeric
@attribute feat88 numeric
@attribute feat89 numeric
@attribute feat90 numeric
@attribute feat91 numeric
@attribute feat92 numeric
@attribute feat93 numeric
@attribute feat94 numeric
@attribute feat95 numeric
@attribute feat96 numeric
@attribute feat97 numeric
@attribute feat98 numeric
@attribute feat99 numeric
@attribute feat100 numeric
@attribute feat101 numeric
@attribute feat102 numeric
@attribute feat103 numeric
@attribute feat104 numeric
@attribute feat105 numeric
@attribute feat106 numeric
@attribute feat107 numeric
@attribute feat108 numeric
@attribute feat109 numeric
@attribute feat110 numeric
@attribute feat111 numeric
@attribute feat112 numeric
@attribute feat113 numeric
@attribute feat114 numeric
@attribute feat115 numeric
@attribute feat116 numeric
@attribute feat117 numeric
@attribute feat118 numeric
@attribute feat119 numeric
@attribute sign {6,7,8,9,10}

@data
-3.532837,-17.771484,55.97146,-39.757263,-11.280258,25.476395,-58.46819,-8.143845,-1.0901184,-74.11629,-5.392395,-16.891678,-162.0849,-38.687515,42.729237,-118.620544,-27.386673,26.375832,-87.12968,-19.815231,22.287579,-66.30594,-15.588257,29.402866,-186.81934,6.869644,-21.871862,-177.23965,-11.498749,-59.30022,-171.58383,-26.896805,-80.14287,-167.94135,-38.757233,-93.03037,-206.59389,2.330017,-18.928627,-198.59607,-24.577301,-37.85487,-193.79433,-35.7377,-23.604145,-192.54779,-36.14859,-7.152811,-28.981663,-1.7783813,-17.57268,-56.282505,11.705841,-45.22991,-61.910633,-5.7111664,-59.39103,-54.28302,-19.774246,-55.97625,162.58545,12.870316,-16.048628,142.85857,33.704636,-52.19577,137.11293,13.97139,-70.05313,142.2409,-2.050064,-63.669342,183.77136,17.858536,-14.53661,184.91472,-22.694626,-28.1081,187.65952,-39.839508,-8.057579,189.40825,-43.766876,9.307413,204.07149,18.045303,-11.677636,201.63853,-13.446503,-23.864422,198.74785,-27.879745,-12.287727,196.43924,-34.31093,2.7349057,27.663177,8.856552,-17.555876,42.677063,2.2006989,-55.27014,39.379185,-19.883255,-61.35196,32.432083,-32.381424,-53.40558,7.077324,13.597961,-19.197645,12.41848,-19.079147,-51.34595,12.280449,-46.253708,-49.665565,11.18573,-62.66696,-42.37567,8
-1.9716034,-17.294022,56.197334,-38.988396,-11.336578,26.556828,-58.475647,-8.583481,0.51104355,-74.56893,-6.0853577,-14.8801365,-160.5426,-32.123413,47.568386,-117.04173,-22.200623,30.43637,-85.59712,-14.842346,25.660595,-64.731094,-9.726898,32.02958,-186.44838,7.8951416,-20.166058,-176.1027,-12.044144,-56.572685,-169.82108,-28.19571,-76.65185,-165.69922,-40.486237,-88.97979,-206.07692,2.9222412,-16.957626,-197.03726,-25.086212,-33.690308,-191.99353,-34.94275,-18.587194,-190.85905,-34.079483,-2.1452723,-29.441162,-2.0009918,-16.766413,-57.48172,10.094803,-44.325474,-62.366833,-8.384598,-57.372036,-53.865147,-21.606628,-52.843155,161.24707,9.963394,-18.5084,140.95844,29.247406,-55.200806,136.1645,7.6698303,-71.09818,142.2689,-6.8988037,-62.48268,182.45279,15.0159,-17.612932,183.33684,-25.650635,-30.860653,186.66812,-42.6138,-10.744548,188.89595,-46.385666,6.600051,202.82219,15.276718,-15.305789,200.14401,-16.320404,-27.164131,197.60818,-30.672073,-15.4042845,195.72543,-36.99669,-0.2773733,27.441772,8.502518,-18.070827,42.933937,0.75805664,-55.381676,40.862103,-21.639557,-60.824047,34.533463,-34.304474,-52.62895,6.719284,12.430328,-20.096785,13.288826,-22.248566,-49.82975,14.036514,-49.225113,-46.223183,13.446747,-65.107086,-37.78811,8
-2.2554016,-17.102844,56.245148,-39.060734,-11.357285,26.301043,-58.455517,-8.779526,0.168437,-74.275696,-6.432617,-15.526683,-162.02164,-32.048187,46.461014,-118.39819,-23.557907,28.876825,-86.816895,-17.071167,23.752455,-65.7686,-12.324692,29.799181,-187.44867,8.644577,-21.052794,-176.79141,-10.757233,-57.6594,-170.3295,-26.48967,-78.01224,-166.08916,-38.47873,-90.59426,-207.10089,3.6514282,-18.026007,-197.87921,-24.350342,-34.670273,-193.00781,-34.163773,-19.482754,-192.05122,-33.29413,-3.0298595,-29.387596,-1.9257812,-16.868889,-57.304703,11.15712,-44.100407,-61.94023,-7.6099243,-56.823425,-52.998917,-20.183289,-51.385124,162.47469,9.364365,-17.659346,142.49515,29.407043,-54.114014,137.90567,7.4570007,-69.55525,144.2456,-6.395172,-59.98143,183.69904,14.3263855,-16.701584,184.45259,-26.38652,-29.814283,187.6347,-43.298386,-9.630943,189.7818,-47.023224,7.733988,204.06073,14.505035,-14.319801,201.28664,-17.114609,-26.095783,198.64597,-31.425995,-14.309948,196.68085,-37.706863,0.82471275,27.567657,8.663483,-17.800766,42.87869,0.921402,-55.1868,40.944996,-21.373535,-61.082726,34.769478,-34.416656,-53.37874,6.8612747,12.6223755,-19.928406,13.615105,-21.76857,-49.95312,14.324936,-48.779297,-46.60409,13.67009,-64.742096,-38.327858,8
-3.2581177,-18.1436,55.868637,-39.445187,-12.322189,25.194532,-58.476665,-9.504105,-1.1792555,-74.08424,-7.056595,-17.070633,-161.08884,-33.007538,41.745224,-116.740105,-25.426743,25.620234,-84.87578,-19.471252,21.75855,-64.12096,-14.956238,28.8982,-187.20718,8.726852,-24.86275,-176.16373,-9.703201,-61.85499,-169.39682,-24.965347,-82.46519,-164.92938,-36.6884,-95.218124,-206.76349,3.288498,-21.985483,-196.99196,-24.136795,-39.263844,-191.9227,-34.23384,-24.329094,-190.96841,-33.773956,-7.8595176,-29.016499,-1.8686981,-17.505709,-56.516884,11.963928,-44.79068,-60.28597,-6.983551,-57.532425,-50.879738,-18.808884,-51.263763,162.41696,9.69046,-13.688978,143.07135,30.584534,-50.00729,139.17648,8.636276,-65.64071,145.61438,-4.862488,-55.637096,183.57211,14.815109,-12.20262,184.95749,-25.644272,-26.029037,187.87476,-42.89293,-6.092197,189.6977,-46.914673,11.243542,203.87817,15.124023,-9.39695,201.6283,-16.29602,-21.80217,198.87476,-30.846878,-10.339836,196.65598,-37.42668,4.6318803,27.418785,9.598236,-17.549425,43.268047,4.0118256,-55.095078,42.07517,-18.011536,-62.103184,36.211697,-31.559677,-55.054844,6.642761,13.205887,-19.621946,14.097206,-20.35141,-50.414368,15.322762,-47.4131,-47.68266,14.964607,-63.57077,-39.774605,8
-3.5462341,-17.873322,55.938175,-39.705482,-11.661499,25.307869,-58.869118,-8.567673,-0.9390135,-74.41889,-5.9508057,-16.860048,-159.51355,-28.58139,41.468105,-115.04013,-24.739502,24.39037,-83.02346,-20.423431,19.697815,-62.05673,-15.680176,26.02398,-186.44595,7.742676,-27.927555,-174.92624,-12.336121,-63.902393,-167.75291,-28.494186,-83.67522,-162.97037,-40.770477,-95.77669,-28.933144,-1.925003,-17.637075,-56.28986,12.211838,-44.910553,-59.957,-6.8468018,-57.515522,-50.463886,-18.407043,-50.89336,-9.696583,5.933441,-21.778738,-28.75766,26.867996,-58.223965,-32.301907,4.4770966,-73.30328,-25.734322,-8.337997,-62.515507,182.67195,14.115936,-9.977736,184.08527,-26.410446,-23.603615,186.88927,-43.56595,-3.5703716,188.6243,-47.506042,13.793112,202.96448,14.419128,-7.075147,200.74564,-17.057266,-19.342356,197.92139,-31.560532,-7.836996,195.62082,-38.085175,7.1465135,27.22786,9.005081,-18.150785,43.712708,2.0726013,-55.194992,43.33589,-20.283997,-61.162018,37.808224,-33.628693,-53.482456,6.376869,11.955856,-20.492336,14.718895,-23.48613,-48.849167,16.586525,-50.25238,-44.225338,16.594925,-65.81999,-35.203983,-34.657814,5.119171,-14.459738,-24.251572,-23.124222,-29.95786,-18.908348,-32.12564,-14.429857,-17.943466,-30.566498,1.971581,8
-2.4515,-19.268509,55.5322,-39.16439,-13.0585785,25.567326,-58.686604,-9.700668,-0.38114357,-74.35608,-7.0334625,-16.17596,-158.11444,-29.031876,43.661175,-114.027016,-24.46025,25.781223,-82.180954,-19.486877,20.603447,-61.21927,-14.202988,26.503525,-187.71472,6.8213196,-24.887499,-175.99625,-12.033264,-61.45569,-168.48448,-27.453857,-81.68644,-163.38716,-39.255432,-94.12692,-206.824,0.2589569,-21.412664,-195.44943,-27.37233,-37.328125,-189.47311,-36.266006,-21.969707,-188.30872,-34.820206,-5.570838,-29.070515,-2.26651,-17.368563,-57.1047,12.178497,-43.778965,-60.998245,-6.2319946,-57.24964,-51.444168,-18.282333,-51.671055,161.65472,9.696503,-13.9645815,141.5567,31.00766,-49.626034,138.20966,9.118347,-65.467606,145.15298,-4.0994415,-55.4269,182.68417,15.321671,-12.504572,184.99298,-24.822876,-27.103752,188.46594,-42.364456,-7.51457,190.498,-46.664017,9.731001,202.99344,16.087326,-9.811976,201.45271,-15.129791,-22.82307,199.1399,-30.010956,-11.692196,197.17923,-37.018524,3.1206017,26.515053,10.363861,-18.478123,41.966324,1.8115082,-55.629143,41.51293,-20.942307,-59.827206,36.33065,-33.669693,-50.952015,5.5209274,12.435028,-20.455622,14.917137,-22.31369,-49.33593,18.010368,-49.021164,-45.041466,18.835999,-64.66742,-36.19564,8
-4.094673,-21.934128,54.43563,-39.77176,-15.202805,23.353025,-58.385445,-11.107437,-3.151205,-73.55361,-8.075577,-19.364077,-159.22186,-31.921204,39.72622,-115.09529,-26.799469,22.09366,-83.17708,-21.82048,17.387003,-62.339203,-17.022568,24.086695,-187.41495,7.09729,-27.677454,-176.02902,-11.520828,-64.47115,-168.8523,-26.912308,-84.845184,-164.03363,-38.726196,-97.38464,-206.71509,0.93652344,-24.53841,-195.87552,-26.604843,-40.97458,-190.27951,-36.026306,-25.788544,-189.2009,-35.10341,-9.346098,-28.333809,-2.0635834,-18.569757,-55.603256,12.741669,-45.574654,-58.81784,-4.824585,-60.29396,-49.47809,-17.375458,-55.513107,162.42561,11.246277,-10.949262,142.80849,34.0278,-45.963615,139.55196,14.095337,-64.22263,146.03584,-0.81947327,-56.525665,183.24811,17.246933,-8.413865,187.0417,-22.099564,-24.769676,190.18134,-40.473114,-5.9001336,191.66104,-45.542282,11.19195,203.41797,18.320633,-4.902854,203.06558,-12.349304,-19.234705,200.68361,-27.745758,-8.843833,198.33736,-35.46312,5.5543103,26.900024,10.283524,-17.959303,42.484333,2.7355194,-55.272034,41.274624,-19.904144,-59.91391,35.52957,-32.4561,-51.13584,5.9819717,12.989685,-19.975664,14.624687,-20.96846,-50.00869,16.972557,-47.883682,-46.638577,17.321777,-63.846283,-38.34344,8
-3.6683197,-20.922928,54.86242,-39.588318,-14.72081,23.949942,-58.38582,-11.102051,-2.4938478,-73.59146,-8.362335,-18.72361,-160.88922,-33.140915,41.016617,-116.59172,-28.82405,23.598543,-84.570145,-24.605408,18.851202,-63.562523,-20.475769,25.465467,-186.58888,6.79982,-26.842173,-175.4975,-13.142349,-63.026993,-168.72787,-29.179413,-83.039215,-164.2667,-41.35034,-95.367714,-206.17477,1.5050049,-23.899178,-196.1777,-26.871674,-39.42318,-191.38887,-35.95735,-23.763937,-190.6861,-34.53322,-7.3369136,-28.500248,-2.3329163,-18.280922,-56.00472,12.203323,-45.193462,-60.374146,-4.770874,-60.304703,-51.75696,-18.249817,-56.887993,162.13156,11.772919,-12.042023,142.13852,33.689056,-47.394474,138.27156,13.978851,-65.7753,144.5033,-1.4327545,-58.89175,182.98938,17.767181,-9.798842,186.54787,-21.881775,-25.462435,189.81003,-39.913956,-6.286846,191.42767,-44.67241,10.881891,203.19171,18.854828,-6.484191,202.63644,-12.111176,-20.157885,200.29706,-27.279907,-9.42797,198.04709,-34.70105,5.1402707,27.524078,9.0190735,-17.69124,43.33204,0.85987854,-54.780575,41.328827,-21.673431,-59.659367,34.977608,-34.11621,-51.14757,6.768852,12.63237,-19.953665,14.2451935,-21.79596,-49.763546,15.370506,-48.77411,-46.2688,14.925598,-64.70204,-37.911858,8
-6.9310226,-23.503922,53.48493,-40.91857,-15.825302,20.771332,-57.867966,-10.934662,-6.6971045,-71.829704,-7.42511,-23.869047,-160.60394,-30.978317,33.85717,-116.3235,-26.957458,16.325214,-84.26708,-23.053177,11.544186,-63.205124,-19.259369,18.186745,-185.39899,9.773758,-33.85563,-174.55658,-10.328506,-70.02732,-168.02444,-26.40921,-90.083405,-163.75313,-38.58922,-102.47003,-205.08943,4.8471375,-30.9715,-195.60674,-23.682526,-46.537758,-191.0344,-32.82086,-30.844484,-190.36057,-31.358398,-14.419617,-27.290543,-1.5802155,-20.115362,-53.1314,13.999359,-48.07265,-57.96045,-0.59103394,-65.37485,-50.94767,-15.367279,-65.0668,162.52777,10.142838,-5.220332,143.95923,33.100708,-40.688347,139.63307,16.958618,-62.182934,144.32526,-0.3066864,-60.27822,183.1637,16.107117,-1.3996749,187.9636,-22.743896,-18.651073,190.15036,-41.647827,-0.17504,190.72916,-47.204666,16.819426,203.1126,17.117096,3.218251,203.66411,-13.116745,-12.006117,200.75537,-28.84491,-2.2665646,197.62845,-37.042816,11.711482,27.726288,8.56514,-17.600855,43.77673,0.7680969,-54.66394,41.495953,-21.644516,-59.95905,34.86576,-34.106094,-51.69098,7.049385,12.592102,-19.881859,13.908943,-21.834808,-49.841312,14.50296,-48.84578,-46.471733,13.733116,-64.80089,-38.19056,8
-6.4156494,-22.997452,53.768646,-40.81682,-15.38736,21.474064,-57.819656,-10.585205,-5.976949,-72.00606,-7.1138306,-22.971611,-161.53763,-29.970978,36.099194,-117.26401,-25.741333,18.599197,-85.1843,-21.839676,13.974803,-64.19803,-18.247192,20.960022,-185.58589,11.867752,-31.219093,-174.84537,-8.575363,-67.229805,-168.44394,-24.804306,-87.20847,-164.28421,-37.051834,-99.566475,-205.34409,7.140213,-28.46809,-196.13696,-21.34372,-44.281544,-191.7162,-30.626816,-28.629848,-191.08798,-29.260117,-12.194928,-27.448391,-1.8676147,-19.874517,-53.590763,13.558594,-47.635845,-59.277477,-0.32554626,-65.25564,-53.008614,-15.403336,-66.24221,162.72495,8.179871,-7.7697606,143.58798,30.276306,-43.481934,138.45445,15.100983,-65.49685,142.50084,-2.4307556,-65.5234,183.37132,14.248825,-4.177222,188.16003,-24.754791,-21.083954,190.56067,-43.467926,-2.4410076,191.29669,-48.854523,14.60212,203.35376,15.3693695,0.26690602,203.98651,-14.799042,-15.083589,201.20667,-30.529251,-5.3097906,198.19626,-38.63568,8.746967,27.893936,8.444458,-17.393057,43.964447,0.7805939,-54.47522,41.340748,-21.574722,-59.853043,34.485252,-33.92163,-51.596672,7.274925,12.741882,-19.70438,13.846611,-21.40776,-50.043274,14.109535,-48.461685,-46.991096,13.119484,-64.50296,-38.902023,8
-5.4244194,-21.32965,54.559433,-40.489227,-14.521759,22.804035,-57.783558,-10.436813,-4.580903,-72.31104,-7.3910675,-21.367754,-27.778694,-2.553955,-19.331842,-54.4414,11.54567,-47.30297,-60.809658,-2.402298,-64.63689,-55.13691,-17.663239,-66.22922,-162.61581,-32.02951,38.32111,-118.68801,-26.621841,20.282257,-86.74063,-21.977646,15.433403,-65.88197,-18.054916,22.6203,-186.40637,9.88533,-29.041376,-175.11737,-10.290451,-65.03509,-168.367,-26.379257,-85.01226,-163.97165,-38.542786,-97.37165,-206.14464,4.959549,-26.503487,-196.5104,-23.398453,-42.28881,-192.14363,-32.635727,-26.594915,-191.68636,-31.26123,-10.155001,163.19707,9.398758,-10.098608,143.41925,30.265442,-46.199226,137.90733,14.547302,-67.736595,141.90646,-2.9941711,-67.53709,183.88333,15.628387,-7.051979,188.5008,-23.870224,-22.818674,191.2771,-41.987976,-3.6472461,192.32108,-46.83957,13.539883,203.9354,16.93686,-2.9891717,204.42953,-13.619522,-17.557434,201.86444,-29.064224,-7.2824144,199.11424,-36.721344,7.0763483,27.979767,8.7854,-17.083567,44.19917,1.8106537,-54.236855,42.852974,-20.080887,-61.62018,36.791748,-33.948196,-55.409615,7.344345,12.8989105,-19.576036,14.531967,-21.049911,-50.000534,15.021095,-48.113632,-47.06532,14.104485,-64.19972,-39.05699,8
-5.238884,-20.63971,54.842197,-40.470764,-14.229111,23.189198,-57.494568,-10.463913,-4.410236,-71.87383,-7.628769,-21.3608,-27.755142,-3.0560608,-19.292778,-54.53794,10.304611,-47.510803,-61.33817,-3.2549896,-64.9882,-56.290787,-18.614471,-67.48255,-8.923244,6.266159,-22.014854,-28.94561,26.284592,-58.45935,-34.67117,10.874908,-80.163246,-30.947708,-6.717102,-80.78985,-163.75989,-32.888397,40.181232,-120.29869,-26.566544,21.327824,-88.522644,-21.569763,15.757308,-67.52422,-17.787537,22.604485,-187.09445,10.728119,-26.254051,-175.92465,-8.794952,-62.642723,-169.29156,-24.575668,-82.90294,-164.99347,-36.568283,-95.46193,-33.99356,8.344818,-14.534648,-24.546265,-19.876907,-30.673231,-20.271194,-29.308228,-15.069755,-19.819519,-28.145859,1.3866724,184.59285,15.139954,-9.740934,189.55472,-24.525665,-24.974728,192.48865,-42.35849,-5.5611553,193.57463,-46.96866,11.689707,204.63269,16.67778,-5.698225,205.43925,-13.971039,-20.056871,202.99487,-29.277039,-9.547549,200.29492,-36.648132,4.9695597,28.07785,8.91745,-16.852667,43.880226,2.5555267,-54.29454,43.125397,-18.620514,-63.598892,37.66822,-33.481506,-59.477985,7.482628,13.267456,-19.275053,14.410408,-20.05606,-50.442074,14.65757,-47.181763,-48.11084,13.589111,-63.43367,-40.464275,8
-2.4243546,-18.910187,55.65643,-39.3854,-12.703949,25.997408,-57.598736,-9.355774,-0.8871522,-72.54656,-6.73967,-17.374762,-28.773132,-3.4055328,-17.675074,-56.922916,9.2196045,-44.88313,-64.591805,-4.982025,-61.46828,-59.620003,-20.429337,-63.535473,-10.050816,5.6674347,-21.688803,-31.434288,24.868393,-57.798424,-37.851727,8.258499,-78.39521,-33.841446,-9.267685,-77.69799,-163.49571,-34.81845,43.574493,-120.1526,-27.589554,24.775234,-88.423134,-22.25914,19.248684,-67.39575,-18.677414,26.114777,-187.20026,11.003311,-21.22528,-176.444,-7.905655,-58.06011,-170.09619,-23.588455,-78.48704,-166.00621,-35.602478,-91.095,-34.07695,8.90184,-13.999025,-24.804054,-18.898026,-30.95048,-20.418869,-28.706345,-15.612238,-19.830841,-27.96045,0.8640164,183.65619,14.758636,-15.208374,187.51685,-25.39473,-29.451017,191.36716,-42.650757,-9.679601,193.34744,-46.740936,7.622834,203.89462,16.247284,-12.2940645,203.68922,-14.873886,-25.620813,201.71277,-29.702835,-14.356247,199.76755,-36.39023,0.6058321,27.976906,9.391006,-16.763063,41.38616,-0.5351715,-54.36287,43.7028,-17.575027,-69.8497,42.43397,-32.775665,-75.76091,7.376549,13.870468,-18.887545,13.979462,-18.435715,-51.17602,14.16774,-45.62358,-49.73225,13.110374,-62.11342,-42.61165,8
-1.9814758,-19.53572,55.45755,-39.24543,-12.773865,26.303318,-57.53687,-8.994247,-0.47079325,-72.44669,-6.110916,-16.948246,-28.919147,-3.1889954,-17.476038,-57.243237,9.292679,-44.569145,-63.690125,-6.241913,-60.465027,-57.12566,-21.225388,-60.58742,-10.224178,5.917755,-21.540411,-31.252132,25.557083,-57.623035,-36.531265,7.480072,-77.2865,-31.420181,-9.480835,-74.13369,-163.20772,-34.62712,45.49951,-119.79974,-27.29625,26.890392,-88.0532,-21.933594,21.494598,-67.03549,-18.38176,28.405697,-144.19186,7.0998383,-19.38053,-131.65123,-6.324402,-56.185482,-126.705986,-18.917877,-74.96084,-124.30421,-29.850006,-86.89113,-14.181831,13.817596,-16.425755,-3.4023666,-5.8384705,-52.86053,2.9203644,-22.016006,-72.905846,6.97744,-34.350998,-85.21087,-33.98049,8.997482,-14.171273,-24.645401,-18.735977,-31.197191,-20.337837,-28.602371,-15.874215,-19.830307,-27.909225,0.6070185,182.87914,14.576233,-17.160183,186.5959,-25.416153,-31.885862,190.59622,-42.89624,-12.342358,192.7153,-47.182312,4.8961,203.14175,16.02005,-14.395175,202.79607,-14.968155,-28.025398,200.90404,-29.87358,-16.847612,199.08475,-36.64897,-1.9092906,7.5076675,13.940186,-18.784267,14.273979,-18.239883,-51.164734,14.423698,-45.43364,-49.831806,13.304527,-61.951385,-42.78572,8
-1.6722794,-18.655197,55.77004,-39.132133,-11.899521,26.86651,-57.47826,-8.357864,0.097279966,-72.14823,-5.6125336,-16.617321,-29.143917,-3.0426483,-17.125221,-57.573456,9.876633,-43.90089,-63.245075,-6.977371,-58.711025,-55.424786,-21.18013,-56.534668,-162.84332,-35.09482,44.13954,-119.10881,-27.090973,26.60314,-87.33082,-21.289154,21.89004,-66.43477,-17.491806,29.035542,-144.40575,8.213684,-19.865078,-131.6289,-5.557541,-56.460003,-126.05786,-17.394714,-75.549515,-122.94026,-27.446686,-88.0735,-186.77478,11.530884,-19.99998,-175.56451,-8.026077,-56.35801,-168.89253,-24.284668,-76.22374,-164.57422,-36.704727,-88.35303,-34.090492,8.380371,-14.2850275,-23.98114,-18.747604,-31.836246,-19.443428,-28.788483,-16.694107,-19.00325,-28.368591,-0.2017119,162.00449,7.9391327,-17.821983,141.21416,27.698502,-53.97671,136.65497,7.738632,-71.924355,142.63908,-8.038742,-65.679306,182.92871,13.993454,-16.583485,185.92516,-26.268478,-30.727367,189.88416,-43.502747,-10.958433,192.12408,-47.55426,6.321416,203.2377,15.189957,-14.050441,202.30481,-16.006546,-27.168316,200.32275,-30.67987,-15.702733,198.57149,-37.149704,-0.62150645,7.2923584,14.447769,-18.483143,15.116089,-16.987228,-51.353573,15.945679,-44.1875,-50.483643,15.193024,-60.84732,-43.72942,8
-2.1667633,-19.827545,55.346947,-39.37679,-10.814865,26.737865,-57.63438,-5.993469,0.10837221,-72.12039,-2.3086395,-16.585941,-163.10556,-37.305817,41.59134,-119.196556,-28.611694,24.837044,-87.465866,-22.215714,20.59793,-66.746025,-17.89354,27.955227,-145.13792,6.4088135,-22.270676,-131.71823,-7.808716,-58.462612,-125.49871,-19.41156,-77.49566,-121.77194,-29.104706,-90.13551,-187.58282,8.428848,-22.982288,-175.36847,-10.979706,-59.095554,-167.98112,-27.1837,-78.75166,-163.15315,-39.5764,-90.71564,-207.12177,2.477234,-21.218384,-195.95218,-24.379929,-38.541904,-191.29681,-34.240234,-23.31704,-191.07268,-33.778564,-6.821411,143.54973,3.82164,-10.406308,115.6882,18.559143,-36.83781,110.68236,0.73295593,-50.720676,119.36244,-12.409927,-46.301144,162.7471,11.631531,-14.813119,143.01935,33.46884,-50.36283,138.2836,12.578003,-67.16894,144.37943,-2.0714722,-58.685444,183.99013,16.473358,-13.671849,184.57578,-23.552505,-28.759487,187.75433,-41.43756,-9.432652,189.93382,-46.00975,7.724564,204.35837,16.470627,-11.33995,201.53732,-14.3177185,-25.13453,198.84915,-29.101425,-13.958209,196.8917,-35.782074,1.0052958,7.0962677,14.624298,-18.420528,16.318901,-16.627472,-51.1024,17.96688,-43.78772,-50.15137,17.632248,-60.448074,-43.36488,8
-2.4061813,-21.124893,54.854897,-39.449883,-11.374466,26.271904,-58.047756,-5.9796143,-0.009837627,-73.06198,-1.83815,-16.12021,-163.88055,-32.17569,43.106976,-119.474014,-25.897614,26.586094,-87.48773,-20.852737,22.445757,-66.71008,-16.896011,29.845497,-144.58533,8.639053,-22.268963,-131.40639,-8.361465,-57.33149,-125.38984,-21.214355,-75.611786,-121.81482,-31.625961,-87.71259,-186.96783,11.606262,-23.305876,-175.0557,-9.190521,-58.740955,-167.94122,-26.06781,-77.92548,-163.32477,-38.846222,-89.562744,-206.6482,6.177536,-21.430893,-196.02339,-21.565582,-37.66676,-191.6667,-30.949356,-22.057186,-191.50754,-29.869812,-5.58969,143.24466,1.438324,-10.5435095,115.61099,17.706451,-36.30804,111.28302,-0.6996918,-49.651497,120.72377,-12.656586,-43.691917,162.6022,8.902649,-14.847409,143.41899,32.41577,-49.617676,138.72388,11.187958,-66.00776,145.01776,-2.6544037,-56.389454,183.95767,13.216461,-13.687085,183.5404,-26.42955,-29.75164,186.37653,-44.853195,-10.882879,188.518,-49.89496,6.1470933,204.32959,12.679718,-11.450921,200.72638,-17.69101,-25.970108,197.73917,-32.666245,-15.129756,195.69043,-39.645508,-0.31551754,7.5254364,13.741806,-18.922825,16.182785,-18.941406,-50.33449,17.195007,-46.07608,-48.33843,16.439865,-62.452347,-40.923347,8
-5.172676,-24.27301,53.34018,-40.616013,-13.534805,23.128355,-58.236664,-6.992691,-3.5630074,-73.06853,-2.1444244,-19.645073,-164.655,-31.203568,37.109787,-120.04693,-25.447372,20.945616,-87.97899,-20.848495,16.919064,-67.09833,-17.252289,24.212072,-145.3247,10.232376,-27.863775,-132.16658,-7.1152954,-62.763702,-126.176956,-19.993057,-81.03535,-122.61626,-30.347168,-93.18958,-187.68286,13.600113,-28.638962,-176.15422,-6.97171,-64.331276,-169.2998,-23.704178,-83.73607,-164.86342,-36.38542,-95.54834,-207.40242,8.329224,-26.725899,-197.16338,-19.212128,-43.542755,-192.77545,-28.926361,-28.145542,-192.4922,-28.122345,-11.663962,144.92215,0.6411743,-6.495035,118.56359,18.155045,-32.773804,115.14944,0.46058655,-47.293278,124.37983,-11.719772,-41.45802,164.42953,8.414642,-9.321421,146.90663,33.91234,-43.565384,143.30283,13.478348,-61.19388,149.27148,-0.6383209,-51.768883,185.66324,12.734161,-6.775154,186.37094,-25.917068,-25.095428,188.32642,-45.39084,-7.194241,189.59453,-51.401413,9.607256,205.89078,12.14534,-3.4882765,203.2339,-17.430435,-19.748209,199.785,-32.93579,-9.829364,197.02219,-40.650513,4.496105,7.553261,13.90361,-18.793093,15.745232,-18.46959,-50.647472,16.517418,-45.634842,-48.98831,15.649773,-62.09314,-41.76977,8
