@relation numRight

@attribute feat0 numeric
@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute feat20 numeric
@attribute feat21 numeric
@attribute feat22 numeric
@attribute feat23 numeric
@attribute feat24 numeric
@attribute feat25 numeric
@attribute feat26 numeric
@attribute feat27 numeric
@attribute feat28 numeric
@attribute feat29 numeric
@attribute feat30 numeric
@attribute feat31 numeric
@attribute feat32 numeric
@attribute feat33 numeric
@attribute feat34 numeric
@attribute feat35 numeric
@attribute feat36 numeric
@attribute feat37 numeric
@attribute feat38 numeric
@attribute feat39 numeric
@attribute feat40 numeric
@attribute feat41 numeric
@attribute feat42 numeric
@attribute feat43 numeric
@attribute feat44 numeric
@attribute feat45 numeric
@attribute feat46 numeric
@attribute feat47 numeric
@attribute feat48 numeric
@attribute feat49 numeric
@attribute feat50 numeric
@attribute feat51 numeric
@attribute feat52 numeric
@attribute feat53 numeric
@attribute feat54 numeric
@attribute feat55 numeric
@attribute feat56 numeric
@attribute feat57 numeric
@attribute feat58 numeric
@attribute feat59 numeric
@attribute sign {1,2,3,4,5}

@data
0.49525547,-38.679497,41.000916,-37.487762,-39.62509,15.438049,-66.88572,-40.592392,4.798994,-88.31504,-41.471664,3.8102207,-29.54875,9.239227,-9.949505,-28.62999,-22.168968,-33.741814,-17.48188,-34.57412,-19.130184,-11.103746,-34.42978,-4.8132095,-10.690635,15.466583,-14.162243,-15.41662,-21.315948,-38.244896,-6.928802,-37.414795,-19.554688,-1.0197659,-38.010384,-3.370449,10.159897,16.700668,-15.015713,3.2884607,-16.763512,-37.664864,7.4620304,-34.359222,-19.809486,11.651121,-37.39524,-3.4684677,29.464005,13.375977,-16.48249,20.465612,-9.567879,-37.5736,15.249504,-23.17411,-48.043213,10.562487,-35.5253,-56.73371,2
4.644966,-43.222572,35.88394,-35.895824,-42.33956,14.606528,-66.286064,-43.217873,7.2562256,-87.57247,-45.12333,9.311701,-30.46078,8.310257,-7.782358,-28.835016,-19.673805,-35.488716,-15.910521,-32.678505,-23.018625,-8.874115,-33.274597,-9.025385,-12.229594,16.288666,-11.797903,-14.863664,-18.548279,-38.90351,-4.4570436,-35.1905,-21.71984,2.0185509,-36.58245,-5.8034916,8.446249,19.054153,-13.160837,3.2984924,-12.916512,-38.289093,9.521696,-31.355621,-21.945494,14.55147,-35.410446,-6.069273,27.85015,17.272507,-15.644377,19.305157,-4.7297974,-37.8954,14.436928,-18.585785,-48.20376,10.120659,-31.368156,-56.451515,2
11.644695,-44.47769,32.61228,-29.605532,-44.33967,12.726016,-60.12037,-46.570312,6.227234,-80.888466,-50.434715,10.063791,24.729815,21.270905,-15.95937,17.270634,-0.27104187,-39.036015,13.399593,-14.326981,-49.495266,10.119667,-27.419601,-57.733593,-31.620216,5.202072,-5.530346,-28.75009,-20.644188,-35.146664,-13.578163,-32.68274,-24.350647,-5.6523657,-33.108215,-10.834808,-14.675079,15.452133,-9.997364,-14.91367,-17.96103,-38.95886,-1.6577835,-34.100685,-23.327713,5.8675613,-35.54315,-7.884609,5.4397106,20.65538,-12.303329,2.4676466,-10.345047,-38.952763,11.737356,-28.723328,-24.047947,18.14832,-32.992485,-8.73558,2
15.077841,-45.492172,29.67397,-26.114357,-45.33155,9.667944,-56.540955,-48.189514,3.0031643,-76.89627,-53.36978,7.452078,23.01548,23.652496,-15.151358,16.31875,3.0414886,-39.287773,13.102308,-10.745087,-50.31205,10.487122,-23.680397,-59.023155,-31.997894,3.5476837,-4.586199,-28.316624,-20.28865,-35.757828,-12.145822,-31.920517,-26.017561,-3.8955784,-32.56112,-12.7059,-15.81424,15.069229,-8.769407,-14.722276,-16.53447,-39.677002,-0.15084553,-32.714188,-25.309332,7.81036,-34.59359,-10.1340885,3.8887806,21.63272,-11.158422,2.2339,-7.969322,-39.460938,12.954769,-26.516136,-25.789034,19.961128,-31.21939,-10.869745,2
14.803099,-47.207947,27.013002,-25.096842,-44.68959,4.6810417,-55.12896,-46.46026,-3.8805904,-75.596344,-51.85829,-0.2869339,23.144415,24.729584,-13.095795,16.996893,6.355545,-39.11173,14.045309,-6.338394,-51.444706,11.647705,-18.394615,-61.391743,-31.920004,3.6251068,-5.045437,-27.438305,-18.114105,-37.61404,-11.341983,-30.193367,-28.304482,-3.373766,-31.56379,-14.876652,-15.743044,15.498184,-8.126299,-13.915555,-13.845482,-41.154682,0.46058464,-31.091385,-27.871418,8.212364,-34.19689,-12.789417,3.9535732,22.331253,-9.658758,3.0602016,-5.272049,-39.945915,13.6358185,-24.564804,-27.226315,20.325846,-29.992645,-12.40819,2
14.664301,-47.127686,27.227999,-25.058258,-44.24929,4.6249647,-55.044945,-45.747955,-4.145321,-75.547134,-51.01602,-0.5572376,23.214682,24.64003,-13.140173,17.055517,6.244568,-39.138206,14.088821,-6.3977203,-51.520523,11.673435,-18.391296,-61.538742,-31.902683,3.6588593,-5.129923,-27.41804,-18.203987,-37.615257,-11.335442,-30.244461,-28.232027,-3.399785,-31.533043,-14.776842,-15.699068,15.492889,-8.220934,-13.901245,-13.920593,-41.188797,0.40901566,-31.281921,-27.984991,8.181604,-34.521095,-12.941868,4.0123196,22.287064,-9.73629,3.1007957,-5.369568,-39.974213,13.6166935,-24.618225,-27.138803,20.248026,-29.91043,-12.245424,2
12.573711,-48.39924,26.016144,-27.831543,-42.458885,5.299205,-58.22887,-42.082016,-2.0645866,-78.74893,-46.532486,2.4173012,24.273495,24.058899,-12.275314,17.602386,6.3182373,-38.600048,14.285316,-6.0660553,-51.152996,11.538103,-17.863617,-61.317394,-31.68975,5.0516815,-5.265415,-27.807455,-16.061653,-38.319126,-12.270265,-28.95964,-29.15913,-4.506365,-30.899529,-15.681896,-15.009331,16.319107,-7.9044685,-14.118963,-12.178909,-41.702915,-0.6124325,-30.519165,-28.984879,6.9300766,-34.566788,-14.020645,4.96521,22.371078,-9.082357,3.209793,-4.34671,-40.116714,12.854092,-24.332848,-27.731884,19.13652,-30.235283,-12.916786,2
11.979391,-49.637535,23.875372,-28.707651,-41.99743,4.298417,-59.202286,-40.900932,-2.5747166,-79.69282,-45.535248,1.8556204,24.521645,24.826004,-10.053619,18.975018,8.195068,-37.34599,16.26639,-3.732193,-50.47435,14.044954,-15.180107,-61.154015,-31.509394,5.131027,-6.1899185,-26.23172,-14.163361,-40.149685,-10.931586,-27.420883,-31.104683,-3.664134,-30.006683,-17.46009,-14.833587,16.62465,-7.593399,-12.463182,-10.000565,-42.817593,0.70713615,-28.94725,-30.647736,7.734215,-33.79138,-15.669233,5.1213226,22.852676,-7.6899204,4.736887,-2.1582184,-40.16083,14.070868,-22.711464,-28.486797,19.833065,-29.320358,-13.758787,2
12.972496,-49.27748,24.101204,-28.374035,-41.711075,5.927658,-59.021183,-40.628876,-0.2324009,-79.629326,-45.018585,3.890915,-31.575397,4.368393,-6.4339695,-25.613796,-14.878326,-40.3075,-10.05425,-27.72763,-31.11707,-2.8288598,-30.077988,-17.407703,-15.165851,16.249298,-7.7479877,-11.931046,-10.376259,-42.903084,1.5976868,-29.014969,-30.651085,8.649246,-33.70691,-15.635685,4.636552,22.947052,-7.716406,5.0649652,-2.1189804,-40.144222,14.795593,-22.409782,-28.335724,20.594711,-28.800125,-13.525984,24.00172,25.372223,-9.944046,19.035135,8.2378845,-37.03599,16.779928,-4.140236,-49.828426,15.007378,-16.020409,-60.1126,2
16.38584,-49.479065,21.465096,-25.30909,-41.901665,4.110564,-55.787193,-41.07476,-2.8727427,-76.4191,-46.472084,-0.39077282,21.749409,28.487411,-5.8435793,20.923655,13.288803,-34.488766,21.128511,1.7923126,-48.263336,21.56107,-9.387436,-59.4379,-31.236465,1.5540771,-8.908006,-20.440548,-14.0731735,-43.442482,-4.3334713,-25.925606,-33.863865,1.966217,-28.619415,-19.766544,-16.20325,15.157715,-7.8595324,-7.180395,-7.9481964,-44.465126,7.3099422,-26.040443,-32.49681,13.613325,-31.22934,-17.313145,2.6592245,23.868591,-5.552186,8.508799,1.7915344,-39.588028,19.448534,-18.276001,-28.476837,24.689634,-25.207634,-13.7026,2
17.241383,-50.04441,19.383392,-24.423962,-40.879044,2.7383013,-54.818794,-39.044243,-4.413806,-75.61172,-44.13733,-2.7761889,21.045578,29.358536,-3.725089,21.481447,15.653015,-33.122276,22.42332,4.890808,-47.448406,23.511417,-5.6853485,-59.153347,-31.003717,1.1287689,-9.745763,-18.779047,-12.365044,-44.70098,-2.5969176,-24.229149,-35.264366,3.3759594,-27.462296,-21.138199,-16.419437,15.080429,-7.55359,-5.6835766,-5.8141556,-45.015865,9.001175,-24.09629,-33.585133,15.034306,-29.902931,-18.515785,2.1013298,24.19104,-4.2408953,9.563793,4.102951,-39.181305,20.777958,-16.195755,-28.786716,25.796083,-23.721413,-14.227267,2
15.0523815,-51.38719,17.612675,-25.987625,-38.88533,1.597517,-56.15049,-34.71956,-5.558814,-77.32948,-38.14843,-4.7464437,22.143358,28.705894,-2.0880327,22.699387,16.231712,-32.0265,23.558815,6.0523453,-46.7775,24.518112,-4.055992,-58.899624,-30.7336,2.6478043,-10.2917185,-18.271023,-9.834419,-45.537586,-2.7140489,-22.645508,-36.28963,2.8423014,-26.659576,-22.19384,-15.71447,15.961235,-7.236598,-4.9473863,-3.74868,-45.32667,8.84392,-23.009804,-34.40199,14.35915,-29.654884,-19.481327,3.0432777,24.252571,-3.1873045,10.515974,5.3659286,-38.78935,20.785105,-15.732758,-29.030605,25.223228,-24.01397,-14.694661,2
14.345718,-52.069298,16.137306,-25.84834,-37.98842,-0.6921444,-55.66667,-32.850685,-8.619054,-76.97706,-35.449852,-8.899394,22.380545,28.589554,-0.68213844,23.414043,17.180817,-31.030102,24.48735,7.5273438,-46.11681,25.613356,-2.1496277,-58.572044,-30.507917,3.2312088,-10.784745,-17.454298,-8.140907,-46.19196,-2.166219,-21.37159,-37.087467,3.0849528,-25.897049,-23.02964,-15.458199,16.317703,-6.98932,-4.0951166,-2.1623764,-45.52024,9.347349,-21.887901,-34.996765,14.524849,-29.076591,-20.207676,3.274756,24.322723,-2.299735,11.303169,6.6071625,-38.379593,21.231544,-14.887917,-29.147518,25.32727,-23.67604,-15.0128565,2
10.707221,-50.05381,23.609222,-25.899014,-37.472496,-0.86031055,-54.087223,-33.16749,-13.715536,-75.17274,-35.966896,-16.636303,22.854422,28.216614,-0.46334076,28.040047,13.49202,-28.89786,31.09901,2.170845,-42.478134,33.82956,-8.886597,-53.447266,-28.531084,2.192154,-15.4485035,-10.705441,-13.080597,-47.108932,2.8044221,-25.307442,-34.473427,5.8482485,-28.279968,-19.387796,-13.91622,15.533783,-10.913942,2.524286,-7.109886,-45.15191,13.87135,-25.639946,-30.715117,16.68919,-31.193604,-14.639742,4.1011267,23.903076,-4.4080772,16.917225,2.288597,-36.79039,24.91743,-18.099693,-23.900217,26.698961,-25.264244,-8.431213,2
13.119526,-49.902145,22.69533,-22.633286,-38.554955,-3.5733147,-50.31685,-35.447502,-17.797558,-71.05786,-39.619644,-21.454147,21.161411,29.502739,0.7068176,27.799532,15.67466,-27.875443,31.833925,4.668892,-41.46025,35.47236,-6.167145,-52.386677,-28.271458,0.90010834,-16.04366,-8.905014,-12.536598,-47.63145,5.0274897,-24.25425,-34.972458,7.914097,-27.404106,-19.891907,-14.566884,14.956596,-10.871076,3.8806152,-5.813614,-45.273876,16.013128,-24.019218,-31.0648,18.833895,-29.817276,-15.076465,2.783277,24.201073,-3.764205,17.43429,4.40757,-36.530308,26.36184,-15.782547,-23.940617,28.184273,-23.105179,-8.550607,2
6.6802845,-51.980976,20.75515,-26.529163,-35.15206,-5.909137,-53.335342,-28.124123,-20.414371,-74.39719,-29.613388,-24.306366,24.80822,26.474709,1.5357399,29.40654,12.92144,-27.57423,31.901958,1.8755798,-41.492283,34.0456,-9.059044,-52.712063,-28.01159,5.1361694,-15.69889,-10.740391,-9.5159,-47.954365,1.6356783,-23.389801,-35.87066,4.178872,-27.433998,-20.942371,-12.57134,17.103752,-10.173354,2.8045835,-4.5515213,-45.52721,12.584832,-24.706413,-32.160583,14.747758,-31.435822,-16.436783,5.8719635,23.760612,-2.9258242,17.527332,3.857933,-36.80927,23.84784,-17.73265,-24.98809,24.725655,-25.583618,-9.7767,2
3.1594086,-51.89493,20.797049,-27.300251,-34.18476,-8.453983,-53.183136,-26.751762,-24.365986,-74.2119,-28.266098,-28.423653,25.949211,25.338425,1.5893383,30.46104,11.404488,-27.35397,32.674206,0.16307831,-41.162766,34.482983,-10.935738,-52.279835,-27.543564,6.777092,-16.749086,-10.365024,-8.995712,-48.521862,0.965292,-23.436188,-36.08142,2.9440289,-27.509483,-21.075756,-11.606936,17.927505,-10.9311695,3.3602552,-4.724655,-45.83286,11.743339,-25.310219,-32.176434,13.194495,-32.06801,-16.383162,7.0002565,23.623825,-3.2943926,18.286774,3.0918655,-36.926308,23.157028,-18.711166,-24.81224,23.226883,-26.388779,-9.487616,2
-1.577527,-52.1759,21.274658,-28.56726,-32.94741,-10.33046,-52.862312,-24.104935,-27.935179,-73.759636,-24.486145,-32.846718,28.040146,22.899574,2.841848,32.37385,8.778641,-26.037981,34.173176,-2.4299774,-39.93329,35.502983,-13.463318,-51.182358,-26.145605,8.696976,-17.270042,-9.263322,-8.501297,-48.456596,0.4401989,-23.777985,-35.645172,1.5817289,-27.953255,-20.580605,-9.557434,18.531166,-10.923618,4.6616554,-5.3259583,-45.331757,10.900007,-26.50505,-31.436834,11.283264,-33.337486,-15.613691,9.187237,22.717155,-2.6706953,19.864683,1.3691559,-35.991966,22.542488,-20.712524,-23.700865,21.462315,-28.259155,-8.349112,2
-3.9555802,-51.00279,23.674732,-29.374245,-32.950974,-9.86759,-52.850777,-24.53724,-28.746853,-73.61636,-24.773094,-34.196774,28.681147,22.11499,2.6524467,33.48237,6.8473206,-25.562313,35.46157,-4.62059,-39.219547,36.920105,-15.767647,-50.339817,-25.299932,8.666344,-18.501146,-8.04607,-10.5518875,-48.272892,0.7513523,-25.48262,-34.44009,1.2901716,-28.949295,-19.16367,-8.59887,18.2697,-12.097576,5.8715134,-7.65271,-44.868008,10.985394,-28.32866,-29.805038,10.6626835,-34.40554,-13.675301,10.011089,22.25917,-3.4517908,20.99341,-0.9485092,-35.40245,22.560595,-22.47181,-21.981066,20.751436,-29.185623,-6.3143387,2
-6.2874665,-49.701767,25.838465,-29.83722,-32.82624,-9.62546,-52.27364,-24.851685,-29.907928,-72.793686,-24.898895,-36.223972,29.128696,21.499443,2.8300972,34.75505,5.2742615,-24.689236,37.186253,-6.249817,-38.22567,39.041344,-17.304703,-49.378822,-24.27717,8.397644,-19.939486,-6.3356657,-12.6388855,-48.027916,1.4861965,-27.103577,-33.153137,1.3037567,-29.845886,-17.721884,-7.602798,17.879097,-13.289444,7.5021076,-9.913742,-44.187084,11.445971,-29.978409,-27.98848,10.303677,-35.28057,-11.624395,10.735931,21.814476,-4.059067,22.398636,-3.172966,-34.384987,22.825989,-24.04718,-19.896124,20.188309,-29.93679,-4.016898,2
-9.981297,-48.98313,26.047087,-29.01646,-32.75409,-12.311026,-48.86362,-24.643448,-35.08541,-68.68828,-23.977524,-43.301647,30.084854,19.971977,3.8390152,36.09941,3.6443787,-23.537264,38.670788,-7.639572,-37.248962,40.620796,-18.396858,-48.673626,-22.94874,9.41748,-21.027384,-4.9613447,-12.955803,-48.032627,1.4342499,-27.602882,-32.662937,0.47500324,-30.15998,-17.228617,-6.0857306,18.090157,-13.776222,8.785749,-10.726006,-43.838375,10.967613,-30.730309,-27.236956,8.835768,-35.662956,-10.856319,12.036661,21.168907,-3.8215127,23.605785,-4.792717,-33.354584,22.315193,-25.473572,-18.64136,18.708351,-31.018242,-2.8286424,2
-12.210579,-48.841286,25.354578,-26.236296,-32.842247,-15.196304,-42.94372,-24.300507,-40.221603,-61.4505,-22.51155,-50.957783,30.861408,18.648827,4.3024764,36.80343,3.88562,-23.963518,39.402832,-6.2757187,-38.52169,41.40073,-15.989265,-50.838345,-22.377007,10.626869,-21.06713,-4.933155,-12.627167,-47.682064,0.57854223,-27.676445,-32.35861,-0.5488281,-30.599266,-17.000767,-5.2223063,18.497322,-13.58863,8.658773,-10.469444,-43.97789,9.862349,-30.709015,-27.562931,7.3790507,-35.66017,-11.237483,12.937078,20.693169,-3.4687977,23.633863,-5.384178,-33.227886,21.364777,-26.166336,-18.778137,17.408176,-31.747292,-3.0621266,2
-12.354593,-49.91889,23.084465,-23.790798,-32.670135,-17.765966,-38.838413,-23.21978,-43.507473,-56.693012,-20.917671,-55.207058,30.861355,18.402771,5.256545,37.442398,7.088501,-24.423471,40.516605,-1.0632935,-40.109383,42.97279,-9.014061,-53.55546,-22.284498,11.588043,-20.654366,-4.665842,-10.633598,-48.02542,0.6291375,-26.405289,-33.366463,-0.5914321,-30.141518,-18.193201,-5.1520553,19.095459,-12.762985,8.819891,-8.436836,-44.417717,9.92819,-29.367424,-28.886385,7.3592105,-34.98194,-12.790471,12.969513,20.814117,-2.484319,23.756586,-3.93116,-33.328487,21.40558,-25.333672,-19.82857,17.379822,-31.608688,-4.3944488,2
-12.694616,-47.83922,26.975544,-22.179592,-34.56048,-15.812005,-35.8396,-27.548546,-43.06273,-52.990166,-26.27224,-55.915585,30.751001,18.850906,4.2113743,38.392487,7.466873,-25.186546,42.132843,-0.6007309,-40.770947,45.19931,-8.461502,-54.14442,-21.944263,9.765137,-21.922043,-3.7585711,-14.731689,-46.873573,1.1034728,-29.295753,-30.876183,-0.45259398,-31.882835,-15.495584,-4.95432,17.947342,-14.402135,9.574463,-12.077812,-43.430893,10.433165,-31.613472,-26.163578,7.588557,-35.829094,-9.691244,12.989856,20.5634,-4.002192,24.31657,-6.666519,-32.46777,21.754133,-26.86399,-17.257957,17.473076,-31.831856,-1.4216805,2
-13.599258,-49.47638,23.336061,-18.738916,-34.445908,-19.614288,-29.480509,-26.373009,-47.859848,-45.11925,-24.677689,-62.47225,29.980797,19.091072,7.4430943,40.332733,11.756386,-22.410988,45.59486,5.745796,-38.47751,49.994904,-0.42124176,-52.357414,-20.524216,10.612404,-22.882698,-0.047213078,-12.224068,-47.633064,3.762729,-27.650642,-32.16784,1.0709734,-31.20539,-17.141352,-4.2835813,18.640617,-13.720518,12.882908,-9.558701,-43.13778,12.789993,-29.843483,-26.734774,8.78902,-34.80007,-10.7152405,12.817755,20.96679,-1.9252148,26.694122,-4.451729,-30.932072,23.465307,-25.503685,-17.067286,18.169199,-31.41771,-1.8761601,2
-15.113483,-49.05503,23.294006,-18.44449,-34.411285,-19.967165,-28.031633,-26.345863,-48.627254,-43.173016,-24.337059,-63.71599,30.49641,18.21354,7.5466685,41.202522,12.759499,-22.584028,46.592052,7.5428543,-38.884018,51.056023,1.9295273,-52.97686,-20.12626,11.199089,-22.95645,-0.20279694,-12.19043,-47.64205,2.9697967,-27.812912,-32.229702,0.045050144,-31.36644,-17.246529,-3.6916547,18.754082,-13.7379055,12.753088,-9.941971,-43.08704,11.9736595,-30.163155,-26.623878,7.747013,-34.925743,-10.603445,13.428303,20.585045,-1.8825002,26.660408,-5.2429047,-30.828665,22.76882,-26.185791,-16.968882,17.24826,-31.938522,-1.7957406,2
-15.389907,-47.877335,25.462425,-17.248192,-35.075768,-18.466272,-25.809593,-27.965218,-47.698235,-40.571743,-26.164436,-63.183804,-20.611462,10.846817,-22.69359,-1.9559736,-13.778595,-47.167152,1.2306442,-29.002197,-31.363508,-1.3808451,-32.022385,-16.206472,-3.7339783,18.347809,-14.264984,11.155333,-11.66124,-43.127247,10.50052,-31.328758,-26.001251,6.7025013,-35.49315,-9.709108,13.792192,20.205048,-3.0230997,25.539478,-6.8992004,-31.43812,21.641672,-27.238663,-16.70871,16.485085,-32.310066,-1.168916,31.10011,17.781052,5.94428,41.582615,14.586594,-24.586668,46.808083,10.299942,-41.208015,51.082684,5.293289,-55.585285,2
-15.582309,-46.60607,27.61323,-16.820961,-35.30799,-16.747597,-25.119926,-28.997116,-46.23768,-39.80938,-27.319977,-61.80604,-21.109524,10.53154,-22.382113,-3.806468,-15.279022,-46.626945,-0.50257874,-30.101051,-30.469608,-2.7212782,-32.600502,-15.155978,-3.8019514,17.927368,-14.77255,9.461001,-13.360016,-43.064915,8.920698,-32.312653,-25.147177,5.552149,-35.685234,-8.579752,14.123449,19.766129,-4.1756167,24.32559,-8.568207,-31.98091,20.464193,-28.271103,-16.401182,15.711462,-32.653145,-0.5265466,31.661709,17.25409,4.306879,42.06344,16.598816,-26.41121,47.13444,13.141342,-43.27184,51.17291,8.494324,-57.83689,2
-14.711725,-48.105362,25.433493,-15.02677,-35.012962,-18.44764,-22.468182,-27.646667,-47.921833,-36.540257,-25.603111,-64.00808,31.066505,17.954132,5.589119,42.64528,21.880264,-24.456575,48.449368,20.469482,-41.376163,53.124344,17.269669,-56.13931,-21.005447,10.826218,-22.339403,-2.5475464,-13.301712,-47.45,0.88853264,-28.79274,-31.961637,-1.5445328,-32.063034,-16.826828,-4.057478,18.394882,-14.115213,10.601071,-11.412872,-43.302357,10.211425,-30.899208,-25.9625,6.5959063,-34.807617,-9.565751,13.61611,20.310028,-3.116461,25.126133,-6.5836105,-31.827162,21.556614,-26.985855,-17.101358,16.649836,-32.11667,-1.5003015,2
-15.137857,-47.47892,26.344276,-13.323809,-36.033455,-17.958933,-19.055655,-29.875717,-48.08522,-31.948214,-28.623962,-65.20777,-19.929918,9.543518,-23.858,0.40483856,-15.022423,-47.018417,3.2790155,-29.918945,-30.847437,0.07066727,-32.75479,-15.769585,-3.6298637,17.780655,-14.99156,13.254257,-12.719467,-42.19329,12.262529,-31.540115,-24.156126,7.79356,-34.889496,-7.8462825,13.353402,20.485184,-3.1066887,27.019434,-7.0928726,-30.17591,23.122047,-27.123985,-15.029718,17.488024,-31.916641,0.43258858,30.33007,18.83519,6.6361976,41.84558,12.775696,-23.077465,44.247753,-1.2503891,-34.006733,44.308647,-16.029228,-39.630512,2
-6.631218,-51.05719,22.948086,-7.994442,-36.487724,-20.444727,-14.753168,-28.948677,-50.039448,-27.577726,-28.225098,-67.24334,-21.895174,7.9154434,-22.70312,1.3698463,-11.342941,-48.025967,7.0520945,-26.715393,-33.090508,4.7890186,-31.111206,-18.216623,-6.847433,17.999138,-13.535784,13.829569,-7.3380356,-43.297394,16.364502,-27.315765,-26.714142,12.961107,-32.479485,-10.622095,9.841237,22.528954,-1.7899265,26.880505,-0.5203171,-31.089193,26.686108,-21.95533,-17.438383,22.369095,-28.707848,-2.2870932,27.148954,22.924492,7.491242,38.377937,18.237587,-22.578163,41.497486,3.0710144,-31.644226,42.25889,-12.469452,-34.465363,2
2.5523148,-53.19306,18.47723,-2.4550228,-35.39303,-23.41727,-11.333809,-26.600151,-52.091606,-24.733124,-26.55838,-68.86728,-23.805664,6.124916,-21.28991,1.1423225,-6.9170074,-48.874306,9.8332615,-22.326202,-35.50672,8.923958,-28.228607,-21.014935,-10.186962,17.716011,-11.680878,13.0081005,-1.3644485,-44.133766,19.296349,-21.934418,-29.373219,17.354868,-28.814766,-13.685883,6.0428085,23.897484,-0.045591354,25.298183,6.388466,-31.711302,29.098415,-15.823639,-19.962982,26.55469,-24.392738,-5.3378425,23.438868,26.320656,8.749803,34.024162,25.794975,-21.908009,39.069565,11.907982,-32.088654,42.06642,-3.136322,-35.92694,2
6.1287117,-53.247124,17.45299,-0.19971275,-34.948143,-24.045952,-10.13188,-26.382454,-52.442184,-23.934912,-27.115845,-68.87098,-24.573618,5.036087,-20.694433,0.52882385,-6.06279,-48.980034,10.428814,-21.04351,-35.970947,10.17736,-27.142815,-21.534454,-11.475637,17.263885,-11.150875,12.120761,0.21603394,-44.435184,19.92273,-20.188637,-30.17621,18.703712,-27.422203,-14.575232,4.5954666,24.21605,0.26766014,24.20392,8.365738,-32.04841,29.596996,-13.75148,-20.753025,27.903267,-22.701279,-6.2331405,21.996206,27.535812,8.755718,31.956944,28.086044,-22.110237,37.59445,14.622711,-32.546097,41.37478,-0.18926239,-36.590775,2
8.525732,-53.022087,17.128746,0.931427,-34.803543,-24.192862,-9.87042,-26.632378,-52.38714,-24.007828,-28.006195,-68.487236,-25.13401,4.137886,-20.214945,-0.12741089,-5.9513474,-48.959866,10.592386,-20.494232,-36.104576,10.838755,-26.57119,-21.658571,-12.346634,16.837692,-10.868626,11.278114,0.81853485,-44.64025,20.077015,-19.291916,-30.544552,19.378345,-26.56778,-14.931269,3.651867,24.376114,0.27660275,23.261257,9.368546,-32.43879,29.738792,-12.545853,-21.319292,28.683245,-21.601295,-6.804488,21.065603,28.34613,8.453056,30.423996,29.350647,-22.589458,36.38149,16.119446,-33.14378,40.649147,1.4622345,-37.266632,2
9.0441475,-52.184746,19.297144,0.02281189,-35.840073,-22.518295,-11.949553,-29.039734,-50.603577,-26.824152,-31.220528,-65.93189,-25.975798,3.3140488,-19.281063,-2.3581104,-8.254044,-48.637104,8.935944,-22.186539,-35.598774,9.83909,-27.5392,-20.894676,-12.73921,16.370033,-11.12693,9.313517,-1.3957596,-45.08748,18.587894,-20.823502,-30.353552,18.483295,-27.262283,-14.361925,3.7624207,24.337502,-1.0665336,21.867949,7.5923843,-33.80555,28.778324,-13.793526,-21.9425,28.36457,-22.156883,-6.9866395,21.533268,28.588387,6.143227,29.53626,27.99807,-25.286533,34.968113,14.203484,-35.393684,38.980545,-0.6778717,-38.92788,2
6.4510612,-51.773773,21.33739,-2.370634,-36.68026,-20.987864,-14.464478,-30.394676,-49.140938,-29.725643,-32.376205,-64.112144,-26.09988,3.9887466,-18.983427,-3.7479439,-10.076126,-48.240276,7.0327168,-24.075386,-34.84378,7.9429626,-28.868004,-19.94816,-12.002071,16.59542,-11.602419,8.406635,-3.8319778,-45.090786,16.820091,-23.106895,-29.656046,16.6319,-28.83863,-13.398348,5.104206,24.019005,-2.1545756,21.631176,4.9203415,-34.436974,27.550964,-16.291084,-21.753374,26.94106,-23.958626,-6.435684,23.215946,27.545235,4.5822024,30.592821,25.192879,-26.918184,35.051876,10.697121,-36.50672,38.152687,-4.525467,-39.456703,2
-14.22748,-45.907463,29.453487,-18.542002,-34.92739,-14.794527,-28.751116,-28.366264,-43.62317,-44.435265,-25.922325,-58.080055,-23.316813,11.797684,-19.355246,-10.952791,-14.5086975,-45.97288,-6.0239773,-29.614601,-30.507221,-6.1221447,-32.10929,-15.033243,-4.77586,18.208832,-14.131651,2.8982658,-13.623917,-43.847782,3.5786457,-32.14572,-25.489683,2.1552467,-34.812332,-8.517231,14.477861,19.0168,-6.02996,19.224007,-9.948433,-34.640133,16.70015,-29.298973,-18.36042,14.0739765,-33.350006,-1.913928,32.83251,15.515854,0.028412819,38.700146,12.072006,-31.688095,36.993504,-2.5272827,-41.97879,33.316246,-17.787231,-43.890938,2
