@relation numRight

@attribute feat0 numeric
@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute feat20 numeric
@attribute feat21 numeric
@attribute feat22 numeric
@attribute feat23 numeric
@attribute feat24 numeric
@attribute feat25 numeric
@attribute feat26 numeric
@attribute feat27 numeric
@attribute feat28 numeric
@attribute feat29 numeric
@attribute feat30 numeric
@attribute feat31 numeric
@attribute feat32 numeric
@attribute feat33 numeric
@attribute feat34 numeric
@attribute feat35 numeric
@attribute feat36 numeric
@attribute feat37 numeric
@attribute feat38 numeric
@attribute feat39 numeric
@attribute feat40 numeric
@attribute feat41 numeric
@attribute feat42 numeric
@attribute feat43 numeric
@attribute feat44 numeric
@attribute feat45 numeric
@attribute feat46 numeric
@attribute feat47 numeric
@attribute feat48 numeric
@attribute feat49 numeric
@attribute feat50 numeric
@attribute feat51 numeric
@attribute feat52 numeric
@attribute feat53 numeric
@attribute feat54 numeric
@attribute feat55 numeric
@attribute feat56 numeric
@attribute feat57 numeric
@attribute feat58 numeric
@attribute feat59 numeric
@attribute sign {1,2,3,4,5}

@data
-0.23037529,26.5876,54.27047,26.071444,40.284973,15.142063,45.03868,45.944687,-11.927797,57.06968,53.298508,-30.12194,7.53512,21.012115,-26.780987,48.436913,13.48111,-19.307735,47.306602,12.085846,4.3970175,36.94761,12.981018,17.59851,1.1189518,0.27301025,-25.21001,47.357094,-0.9743805,-14.821315,47.20376,1.8912964,12.999534,37.063744,3.9719086,28.311752,-4.423849,-19.802917,-16.93158,38.88166,-19.095367,-9.499142,39.720978,-11.6041565,16.68349,30.029282,-7.0005646,31.602455,-5.688902,-37.983383,-6.377751,28.764023,-33.740387,-4.26661,29.801893,-24.615082,12.636408,21.095118,-18.380081,25.778957,1
-2.6949978,22.743576,55.92588,16.94579,46.709778,17.843122,31.68451,60.39708,-8.989572,40.907776,71.605484,-26.85444,5.3361797,23.399109,-25.288637,46.629097,19.358276,-17.28309,45.016388,16.340637,6.2420583,34.339607,15.385742,19.183624,1.0092754,2.0684052,-25.131142,47.17111,4.7115326,-14.664725,46.80831,5.6797943,13.284623,36.55474,5.7173004,28.66239,-2.4936733,-18.966171,-18.23377,40.583176,-14.510162,-10.774707,40.323483,-8.757507,15.855963,29.878136,-6.2170105,30.760262,-1.9205723,-37.847733,-8.924016,31.922321,-30.301468,-6.245099,31.985622,-22.26715,11.233631,22.678907,-17.827713,24.69046,1
17.086107,9.349365,-25.527304,25.798962,-0.46806335,-62.163033,32.821915,-8.378998,-81.33188,38.91119,-15.237244,-93.798096,15.746243,22.310791,48.49843,36.808567,1.6011505,14.263779,50.55694,-13.501495,-8.903969,60.493515,-23.115753,-24.974047,0.62677,-1.8450928,-23.16019,28.702778,-31.377563,-38.83969,47.168674,-45.115524,-27.273893,56.063766,-49.593307,-13.468773,-14.733135,-12.68692,-14.641069,10.174082,-40.84761,-29.626534,29.721966,-53.2791,-19.98293,40.529053,-56.909607,-7.474531,-25.889957,-24.478104,-4.026024,-7.500778,-47.292297,-16.957117,8.1003895,-54.305862,-12.342226,20.604942,-55.5148,-3.0710678,1
6.8058224,40.59427,37.46466,29.054844,7.112915,16.764362,34.68661,-23.131653,14.043842,40.39976,-43.152374,10.05031,16.300789,3.8214722,-27.398354,47.72024,-15.365967,-14.783583,49.955883,-10.598618,6.467852,44.11352,-2.7174988,18.437664,2.6726913,-9.4457855,-21.067167,40.784645,-27.798508,-10.253675,47.036556,-18.510513,12.944071,42.125755,-8.131836,25.510761,-10.404411,-20.029419,-9.107935,21.46626,-44.63794,-13.187082,42.472523,-47.755188,0.18005657,52.74804,-44.06334,13.111322,-19.332561,-29.765472,5.093591,4.9123745,-50.318542,1.1417532,21.278492,-51.169006,7.8730655,32.91931,-45.941605,16.870018,1
-7.9130898,23.92656,-19.897038,11.494383,42.596054,-47.99102,24.574799,54.39186,-60.995277,34.79033,63.254807,-68.51944,-23.856995,2.1095428,50.241486,-18.412983,37.88028,23.124353,0.23218155,53.733566,4.286003,18.137672,58.029343,-6.219082,2.7855072,7.0999756,-21.95502,30.610943,35.09964,-3.2992249,27.868797,32.944153,22.221811,20.061516,25.49405,35.38604,12.911427,-10.403961,-17.816753,37.128788,17.158081,-0.7342453,32.05908,17.205841,23.84128,23.100388,10.990707,36.7853,24.00106,-24.505737,-10.444801,41.674526,0.23121643,-0.36542892,35.50024,4.9522552,15.555429,25.288101,2.6194916,27.133432,1
-1.8759766,24.09433,-21.140804,15.546516,37.63127,-53.198257,27.69804,46.23935,-69.24789,37.49411,52.794556,-79.277245,-24.61042,9.522247,49.00477,-10.051636,46.269424,27.045538,13.8134575,58.639587,11.837362,33.63848,56.081085,4.7776318,5.0222435,5.2957306,-22.066353,36.351112,27.031677,-0.798399,28.678095,24.372131,23.646242,17.093174,18.00444,34.36989,10.996473,-13.74852,-16.805933,39.5736,8.669174,1.0477161,31.617817,9.842163,24.81724,19.829985,5.4117584,36.124405,18.527931,-29.525131,-8.40583,41.169357,-8.846161,0.84664536,35.38569,-2.267746,16.246561,24.170662,-2.1974792,27.109251,1
7.8430395,-9.504654,53.878273,44.511086,-4.358719,28.480354,67.60064,-3.2792969,8.323704,83.15569,-2.8631744,-5.8548927,24.976675,12.551498,-15.338604,39.562756,11.044266,-51.093037,47.98696,9.245438,-71.05495,54.052948,7.454727,-85.06162,6.164115,8.60376,-20.509903,16.674028,5.410797,-62.451576,23.947819,1.0557709,-86.58423,29.263363,-3.0587158,-102.093575,-13.1639595,1.7887878,-20.190435,-7.636614,-2.6354218,-59.75112,-2.0805454,-9.247131,-83.12455,2.7007961,-15.64003,-97.91369,-29.456318,-8.289307,-18.204498,-35.53035,-15.871933,-48.48984,-36.61078,-22.609253,-64.70584,-36.007576,-30.100845,-78.26684,1
12.489729,13.076828,52.22761,36.62066,33.228897,20.170269,53.04803,28.371735,-5.2685356,60.46812,14.31218,-19.068417,3.780345,23.552109,-21.15786,28.747448,19.190063,-50.330128,45.122208,15.69812,-64.199326,57.62743,12.773514,-72.64064,-3.666542,5.1214294,-22.203709,37.964622,-0.32733154,-33.01641,63.29056,-3.881546,-33.48908,79.924774,-6.2982025,-31.703966,-9.023584,-14.082626,-17.446995,31.034712,-17.248825,-18.14064,54.46629,-18.398834,-9.741817,69.51629,-18.972977,-2.2841377,-9.964508,-32.28676,-11.227871,20.659966,-32.737915,-19.802837,38.187523,-31.226868,-19.665756,53.272778,-28.987686,-16.871181,1
-9.190563,10.446945,-28.688707,16.126423,23.455978,-54.827187,31.636719,32.880524,-66.79756,43.022125,40.42508,-73.84325,-22.52367,26.452332,42.984634,-11.345963,49.91263,6.3683243,11.729252,55.50763,-13.043358,31.791891,50.67343,-17.201061,1.9760418,-4.8191223,-22.484406,29.424728,28.735992,-23.10183,34.685192,45.657257,-4.6557503,33.793736,53.113647,10.487938,12.74921,-17.582886,-10.603928,36.557526,14.788101,-11.279373,47.111702,36.091705,-3.8182907,52.77907,50.256866,3.2299957,24.435108,-25.794296,2.3175812,45.23757,-3.9115143,-7.682087,54.2018,11.118027,-9.491203,60.659187,25.212936,-9.335281,1
-10.051733,7.9423676,-29.198093,14.038446,15.988388,-58.3242,29.221832,22.844528,-72.29343,40.546684,28.70781,-80.870094,-18.363874,32.42067,40.821423,-7.707777,50.926605,1.3238449,14.124554,53.215683,-20.093266,33.482296,47.397614,-25.974846,0.4220562,-7.322983,-21.883167,30.546482,22.359085,-31.435751,36.503586,39.912323,-13.810318,34.51524,46.753265,1.5184746,10.977936,-19.471954,-9.190804,37.019577,10.518234,-15.322273,49.556236,31.645035,-11.15189,56.584045,46.04744,-6.089329,22.796364,-27.059265,3.9891243,42.377308,-4.2950897,-6.497593,43.886246,12.187622,-0.5343056,40.930458,24.567154,8.320019,1
